track_id,track_name,artist_name,album_name,genres,emotions,instrumentals
4904,төөрөг тавилан,о.баднаанямбуу,төөрөг тавилан,"classical,electronic,ethno,jazz","advertising,dream,love",keyboard
4906,зэрэглээн дундах нутаг,о.баднаанямбуу,зэрэглээн дундах нутаг,"atmospheric,electronic,experimental,techno,trance","adventure,happy,horror,retro,sport",keyboard
4907,зуны маргааш,"б.отгончимэг, б.наранцогт",сүүн залбирал,"blues,chillout,easylistening,electronic,ethno,folk,soundtrack","christmas,dream,fun,game,happy,melodic,motivational,sexy,uplifting","acousticguitar,drummachine"
4908,ahuna- hair garigiin ohin,utv live session,utv live session season 5,"deephouse,drumnbass,dubstep,electronic,techno","ambiental,happy,meditative,retro,soundscape,uplifting","orchestra,synthesizer"
4909,нарны унага,"б.отгончимэг, б.наранцогт",сүүн залбирал,"classical,dubstep,electronic,ethno,experimental,trance","dream,happy,inspiring,uplifting","keyboard,piano,synthesizer"
4910,ep-1 sanaga,sanaga,sanaga,"deephouse,hiphop,rap,techno","corporate,deep,dream,motivational,relaxing",piano
4911,ep-2 sanaga,sanaga,sanaga,"blues,dance,electronic,fusion,pop,psychedelic","happy,retro,soundscape,uplifting","drummachine,synthesizer"
4912,хонхны нулимс,"б.отгончимэг, б.наранцогт",сүүн залбирал,"atmospheric,electronic,ethno,pop,soundtrack,trance","adventure,ambiental,happy,melodic,retro,sad,soundscape,space","piano,sampler"
4913,ep-3 sanaga,sanaga,sanaga,"drumnbass,electronic,ethnicrock,industrial,techno,trance","cool,corporate,dream,relaxing","bongo,piano"
4914,ep-4 sanaga,sanaga,sanaga,"house,soundtrack","deep,relaxing,upbeat",drummachine
4915,сүүн залбирал,"б.отгончимэг, б.наранцогт",сүүн залбирал,"classical,ethno,experimental,soundtrack,techno,trance","christmas,dream,happy,nature,uplifting","piano,synthesizer"
4916,billy bay - like a river,utv live session,utv live session season 5,"classical,easylistening,electronic,ethnicrock,ethno,lounge,pop","calm,dream,game,happy","acousticguitar,synthesizer"
4917,сэтгэлийн жаргал,а.анхбаяр,алтан туурайт ажнай,"ethno,folk,improvisation,metal,pop,popfolk,rock","christmas,happy,melodic,upbeat","acousticguitar,piano"
4918,jagaa | busad ni bol uuchlaarai,utv live session,utv live session season 5,"dance,disco,electronic,funk,hiphop,techno","dream,funny,happy,melodic,retro,space","drummachine,orchestra"
4919,унаган хурдын хүлгүүд,а.анхбаяр,алтан туурайт ажнай,"chillout,electronic,ethno,experimental,folk,indie","advertising,energetic,game,movie",sampler
4920,rafor - tansag,utv live session,utv live session season 5,"dance,electronic,lounge,reggae","dramatic,film,melodic,retro,sport","bongo,drummachine"
4921,taijin - take care of your soul,utv live session,utv live session season 5,"electronic,poprock,reggae,world","dream,energetic,movie,relaxing,retro",computer
4922,шар хээр,а.анхбаяр,алтан туурайт ажнай,"country,electronic,folk,metal,pop,reggae","dream,energetic,happy,melodic,uplifting","bass,computer,guitar"
4923,90 on,nene,90 on,"electronic,ethno,reggae","dream,fast,fun,melodic,space",computer
4924,superman bish,beezy,superman bish,"electronic,experimental,fusion,techno,trance","christmas,energetic,melodic,party,relaxing","keyboard,synthesizer"
4925,okay,nene,okay,"drumnbass,electronic,ethno,hiphop,house","dream,holiday,upbeat","drummachine,piano"
4926,cap ft bogy,beezy,сар ft bogy,"chillout,dubstep,electronic,experimental,pop","cool,inspiring,melodic,soundscape","drummachine,piano"
4928,you know,beezy,you know ft boono,"easylistening,electronic,house,reggae,swing","dream,happy,party,romantic,upbeat",bongo
4929,чамдаа тэмүүлнэ,д.отгонцэцэг,чамдаа тэмүүлнэ,"easylistening,electronic,ethno,experimental,jazz,trance","dream,game,inspiring,melodic,sport","drums,keyboard"
4930,miss you,beezy,miss you ft enji,"downtempo,electronic,hiphop,rap,techno","corporate,energetic,happy,melodic,space","computer,drummachine"
4931,maria,beezy,maria ft frankseal,"dance,disco,electronic,poprock,reggae,trance","ambiental,deep,happy,melodic,retro,uplifting",beat
4932,зөвхөн чамдаа,т.ганбүргэд,зөвхөн чамдаа,"dance,electronic,ethno,trance,world","deep,dream,energetic,game,melodic,uplifting","computer,keyboard,sampler"
4933,kiss me now,beezy,kiss me now ft frankseal,"blues,drumnbass,electronic,ethno,newwave,triphop","dream,inspiring,melodic,retro,soundscape,space","drummachine,piano,voice"
4934,чамдаа тэмүүлнэ,д.отгонцэцэг,чамдаа тэмүүлнэ,"easylistening,electronic,ethno,experimental,jazz,trance","dream,game,inspiring,melodic,sport","drums,keyboard"
4935,дөмөн,б.алтанжаргал,дөмөн,"ambient,classical,electronic,ethno,indie,newage","advertising,ambiental,dream,film,happy,melancholic,relaxing,space","drums,flute,piano,synthesizer"
4936,зүүдний цэнхэр алтай,т.ганбүргэд,зөвхөн чамдаа,"electronic,ethno,house,pop","dream,game,happy,melodic,motivational,uplifting","computer,keyboard,piano"
4937,зүүдний цэнхэр алтай,т.ганбүргэд,зүүдний цэнхэр алтай,"electronic,ethno,house,pop","dream,game,happy,melodic,motivational,uplifting","computer,keyboard,piano"
4938,гандан уулын цэцэг,б.алтанжаргал,дөмөн,"ambient,chillout,club,electronic,reggae","christmas,dream,relaxing,space","computer,drummachine,orchestra"
4939,монгол ажнай,т.ганбүргэд,монгол ажнай,"electronic,ethno,gothic","epic,fast,game,happy,inspiring,melodic",orchestra
4940,өөрийн нутаг,б.алтанжаргал,дөмөн,"atmospheric,dance,disco,easylistening,electronic,ethno,soundtrack","advertising,dream,energetic,epic,inspiring,melodic,retro","keyboard,synthesizer"
4941,монгол ажнай,т.ганбүргэд,монгол ажнай,"electronic,ethno,gothic","epic,fast,game,happy,inspiring,melodic",orchestra
4942,шүтээн,т.ганбүргэд,монгол ажнай,"easylistening,electronic,house,pop","dream,energetic,happy,melodic,party,powerful","keyboard,orchestra"
4943,үхэрт хүйтэн,б.алтанжаргал,дөмөн,"ambient,classical,electronic,ethno,folk,soundtrack,trance","ambiental,christmas,dream,emotional,happy,powerful,relaxing,soundscape,uplifting","flute,piano,synthesizer"
4944,монгол айл,т.ганбүргэд,монгол айл,"classical,electronic,ethno,poprock,rock","energetic,game,happy","computer,piano,synthesizer"
4945,арван тавны сар,б.алтанжаргал,дөмөн,"electronic,ethno,newage,rap,techno,trance","dream,game,happy,melodic,motivational,powerful,summer","computer,keyboard,sampler"
4946,хийморь,т.ганбүргэд,хийморь,"blues,classical,drumnbass,easylistening,electronic,ethno,pop,poprock","ambiental,dream,game,happy,melodic,uplifting",computer
4947,ум зандан ширээ,б.алтанжаргал,дөмөн,"ethno,pop","game,melodic,motivational,relaxing,retro,travel","piano,synthesizer"
4948,аав ээждээ,т.ганбүргэд,аав ээждээ /aхан дүүс хамтлаг/,"atmospheric,classical,disco,electronic,ethno,house,instrumentalrock,newage,newwave,trance","adventure,energetic,film,happy,melodic,powerful","computer,electricguitar,keyboard,piano"
4949,болзоо,б.алтанжаргал,дөмөн,"dance,disco,downtempo,dubstep,electronic,funk,techno","deep,melodic,romantic,uplifting","beat,brass,synthesizer"
4950,бид ижийнхээ,т.ганбүргэд,бид ижийнхээ /ахан дүүс хамтлаг/,"atmospheric,blues,electronic,fusion,lounge,poprock,techno,trance,triphop","advertising,dream,epic,happy,melodic,powerful,retro,sad","classicalguitar,computer,flute,guitar"
4951,гоож нана,б.алтанжаргал,дөмөн,"ambient,experimental,psychedelic","calm,dream,sad,space",synthesizer
4952,тохой зандан мод,б.алтанжаргал,дөмөн,"ambient,easylistening,electronic,ethno,fusion,pop,soundtrack,techno","adventure,happy,melodic,retro,soft,soundscape,space","drummachine,keyboard"
4953,аав ээж хоёр минь,д. отгонжаргал,аав ээж хоёр минь,"atmospheric,classical,classicrock,folk,jazz,jazzfusion,poprock","dream,happy,melodic,powerful,uplifting","piano,synthesizer"
4954,цагаан сар,б.алтанжаргал,дөмөн,"classical,electronic,latin,orchestral,pop,reggae","children,christmas,dream,happy,melodic,retro,soundscape,upbeat","computer,orchestra,synthesizer"
4955,бурханаас эхтэй ижий,д. отгонжаргал,бурханаас эхтэй ижий,"classical,classicrock,ethno,fusion,instrumentalrock,jazzfusion,soundtrack,world","christmas,emotional,epic,film,happy,powerful,soundscape","computer,piano"
4956,сандуйтай мод,б.алтанжаргал,дөмөн,"easylistening,electronic,ethno,house,reggae,rnb","calm,melodic,motivational,powerful,retro,romantic,travel","acousticguitar,computer"
4957,herwee bid paris-d baisan bol,the.highwave,herwee bid paris-d baisan bol,"blues,electronic,jazz","dream,film,groovy,inspiring,party,retro,upbeat","classicalguitar,guitar,rhodes"
4958,алтан хундага,б.алтанжаргал,дөмөн,"electronic,ethno,folk,newage,pop,trance","dream,energetic,game,happy,melodic,powerful,relaxing,uplifting","piano,sampler"
4959,дүүриймаа,б.алтанжаргал,идэр жинчин,"electronic,newage,pop,techno","dream,happy,party,retro,space",piano
4960,ээжийн бараанаас,д. отгонжаргал,ээжийн бараанаас,"ambient,atmospheric,classical,classicrock,electronic,ethno,jazz,pop,rock,world","advertising,christmas,dream,energetic,epic,happy,uplifting","keyboard,orchestra,piano,synthesizer"
4961,янжуур тамхи,б.алтанжаргал,идэр жинчин,"classical,electronic,electropop,ethno,pop,reggae","dream,melodic,powerful,space,upbeat","piano,synthesizer"
4962,ертөнцийн хөгжим,д. отгонжаргал,ертөнцийн хөгжим,"ambient,blues,chillout,classical,easylistening,electronic,house,pop,soundtrack,techno","christmas,dream,energetic,happy,inspiring,love,melodic,motivational,uplifting","bell,piano"
4963,өдтэй бичиг,б.алтанжаргал,идэр жинчин,"chillout,classical,dubstep,electronic,ethno,trance","dream,happy,uplifting","keyboard,synthesizer"
4964,сүнжидмаа,б.алтанжаргал,идэр жинчин,"chillout,electronic,electropop,house,trance","dream,game,happy,motivational,space,uplifting","computer,guitar,synthesizer"
4965,ганцхан миний л аав,д. отгонжаргал,ганцхан миний л аав,"blues,easylistening,ethno,house,progressive,soundtrack,trance","children,commercial,epic,happy,meditative,powerful,space,uplifting","piano,synthesizer"
4966,цэнхэрлэн харагдах уул,б.алтанжаргал,идэр жинчин,"chillout,dubstep,electronic,folk,pop,reggae,techno","dream,happy,retro,uplifting","acousticguitar,guitar,keyboard"
4967,гоолингоо,д. отгонжаргал,гоолингоо,"ambient,easylistening,ethno,gothic,jazzfusion,newage,soundtrack,techno","emotional,epic,happy,powerful,relaxing,soundscape,space",synthesizer
4968,янлин хуар,б.алтанжаргал,идэр жинчин,"electronic,instrumentalrock,trance","emotional,happy,inspiring,powerful,retro,travel",orchestra
4969,хайрын эгшиглэн,д. отгонжаргал,хайрын эгшиглэн,"ambient,classical,electronic,ethno,folk","dark,dramatic,fast,happy,powerful","flute,orchestra"
4970,ганган хул,б.алтанжаргал,идэр жинчин,"electronic,ethno,experimental,newage,pop,trance","ambiental,game,happy,melodic,party","keyboard,sampler"
4971,хайрлан дуулмаар байна ft н.дашдэмбэрэл муста,д. отгонжаргал,хайрлан дуулмаар байна ft н.дашдэмбэрэл муста,"ambient,classical,darkambient,electronic,ethno,experimental,folk,industrial,jazzfusion,psychedelic,soundtrack,world","adventure,christmas,dream,epic,happy,movie,powerful,relaxing,slow,soundscape","cello,electricguitar,orchestra,synthesizer"
4972,аргагүй амраг,б.алтанжаргал,идэр жинчин,"easylistening,electronic,ethno,folk,reggae,soundtrack,techno,trance","dream,happy,inspiring,melodic,retro,uplifting","flute,piano"
4973,хатан ухаан,д. отгонжаргал,хатан ухаан,"chillout,classical,electronic,ethno,pop,rock","christmas,emotional,game,motivational,uplifting","bell,piano"
4974,хайлуур мөрөн,б.алтанжаргал,идэр жинчин,"breakbeat,chillout,electronic,ethno,funk,house,newage","ambiental,dream,fun,happy,melodic,retro","piano,synthesizer"
